-1.56955, -0.31740 
-1.56605, -0.15850 
-1.55454, -0.04426 
-1.53685, 0.05674 
-1.51345, 0.15056 
-1.48523, 0.23808 
-1.45309, 0.32018 
-1.41791, 0.39774 
-1.38061, 0.47165 
-1.34207, 0.54277 
-1.30320, 0.61200 
-1.26489, 0.68021 
-1.22587, 0.74937 
-1.17602, 0.82643 
-1.10521, 0.91938 
-1.01499, 1.02693 
-0.90985, 1.14529 
-0.79430, 1.27064 
-0.67283, 1.39921 
-0.54997, 1.52720 
-0.43019, 1.65080 
-0.31802, 1.76623 
-0.21794, 1.86969 
-0.13447, 1.95738 
-0.07224, 2.02473 
-0.03026, 2.07088 
0.01135, 2.11629 
0.05704, 2.16650 
0.10584, 2.22155 
0.15682, 2.28151 
0.20903, 2.34645 
0.26150, 2.41643 
0.31330, 2.49152 
0.36347, 2.57177 
0.41107, 2.65725 
0.45513, 2.74803 
0.49454, 2.84407 
0.52742, 2.94457 
0.55217, 3.04700 
0.56854, 3.14916 
0.57659, 3.24905 
0.57639, 3.34467 
0.56802, 3.43399 
0.55154, 3.51503 
0.52703, 3.58578 
0.49454, 3.64422 
0.45416, 3.68836 
0.40594, 3.71619 
0.34980, 3.72599 
0.28694, 3.71765 
0.22446, 3.69307 
0.16447, 3.65430 
0.10730, 3.60333 
0.05331, 3.54216 
0.00284, 3.47277 
-0.04376, 3.39716 
-0.08615, 3.31732 
-0.12397, 3.23525 
-0.15688, 3.15293 
-0.18454, 3.07235 
-0.20711, 2.99286 
-0.22598, 2.90691 
-0.24009, 2.81804 
-0.24955, 2.72885 
-0.25500, 2.64076 
-0.25704, 2.55522 
-0.25630, 2.47365 
-0.25341, 2.39747 
-0.24898, 2.32813 
-0.24364, 2.26705 
-0.23800, 2.21565 
-0.23270, 2.17538 
-0.22516, 2.13106 
-0.20077, 2.00460 
-0.14779, 1.73349 
-0.06913, 1.33198 
0.02878, 0.83269 
0.13952, 0.26820 
0.25669, -0.32888 
0.37386, -0.92597 
0.48460, -1.49045 
0.58251, -1.98975 
0.66117, -2.39125 
0.71415, -2.66237 
0.73856, -2.78892 
0.74620, -2.83386 
0.75173, -2.87539 
0.75760, -2.92825 
0.76307, -2.99043 
0.76741, -3.05991 
0.76987, -3.13471 
0.76971, -3.21280 
0.76619, -3.29218 
0.75856, -3.37085 
0.74610, -3.44681 
0.72805, -3.51804 
0.70074, -3.58838 
0.65473, -3.67286 
0.59891, -3.75035 
0.53752, -3.81511 
0.47216, -3.86828 
0.40443, -3.91101 
0.33593, -3.94443 
0.26825, -3.96971 
0.20300, -3.98798 
0.14177, -4.00039 
0.08615, -4.00808 
0.03775, -4.01220 
-0.00298, -4.01390 
-0.04032, -4.01418 
-0.07930, -4.01330 
-0.12085, -4.01097 
-0.16489, -4.00684 
-0.21129, -4.00054 
-0.25994, -3.99172 
-0.31075, -3.97999 
-0.36359, -3.96502 
-0.41836, -3.94642 
-0.47495, -3.92385 
-0.53325, -3.89693 
-0.59252, -3.86546 
-0.64955, -3.82990 
-0.70126, -3.79106 
-0.74719, -3.74937 
-0.78754, -3.70515 
-0.82249, -3.65871 
-0.85224, -3.61036 
-0.87697, -3.56044 
-0.89687, -3.50924 
-0.91212, -3.45709 
-0.92293, -3.40431 
-0.92947, -3.35121 
-0.93180, -3.29786 
-0.92936, -3.24343 
-0.92140, -3.18755 
-0.90766, -3.13113 
-0.88798, -3.07539 
-0.86220, -3.02154 
-0.83017, -2.97078 
-0.79173, -2.92434 
-0.74673, -2.88342 
-0.69500, -2.84924 
-0.63641, -2.82300 
-0.57078, -2.80593 
-0.49919, -2.79919 
-0.42758, -2.80343 
-0.36188, -2.81796 
-0.30319, -2.84133 
-0.25135, -2.87199 
-0.20624, -2.90840 
-0.16770, -2.94902 
-0.13560, -2.99229 
-0.10980, -3.03668 
-0.09015, -3.08063 
-0.07652, -3.12261 
-0.06876, -3.16107 
-0.06657, -3.19520 
-0.06898, -3.22728 
-0.07492, -3.26007 
-0.08385, -3.29368 
-0.09541, -3.32753 
-0.10923, -3.36104 
-0.12495, -3.39362 
-0.14220, -3.42471 
-0.16061, -3.45372 
-0.17980, -3.48006 
-0.19942, -3.50317 
-0.21910, -3.52246 
-0.23879, -3.53769 
-0.25970, -3.55005 
-0.28282, -3.56104 
-0.30765, -3.57099 
-0.33335, -3.57996 
-0.35907, -3.58796 
-0.38397, -3.59503 
-0.40720, -3.60122 
-0.42792, -3.60655 
-0.44528, -3.61107 
-0.45845, -3.61480 
-0.46656, -3.61779 
-0.46938, -3.62095 
-0.46888, -3.62857 
-0.46662, -3.64402 
-0.46149, -3.66650 
-0.45173, -3.69423 
-0.43561, -3.72542 
-0.41139, -3.75829 
-0.37730, -3.79105 
-0.33162, -3.82191 
-0.27259, -3.84910 
-0.19848, -3.87081 
-0.10752, -3.88528 
-0.00084, -3.88987 
0.10891, -3.87916 
0.20854, -3.85035 
0.29590, -3.80569 
0.37162, -3.74859 
0.43636, -3.68244 
0.49075, -3.61064 
0.53545, -3.53658 
0.57109, -3.46366 
0.59833, -3.39527 
0.61780, -3.33482 
0.63016, -3.28569 
0.63631, -3.24897 
0.63826, -3.21627 
0.63785, -3.17841 
0.63572, -3.13493 
0.63222, -3.08761 
0.62769, -3.03824 
0.62248, -2.98860 
0.61693, -2.94046 
0.61140, -2.89562 
0.60622, -2.85583 
0.60175, -2.82290 
0.59833, -2.79859 
0.59301, -2.76682 
0.57041, -2.64375 
0.51825, -2.36246 
0.43953, -1.93880 
0.34086, -1.40836 
0.22885, -0.80674 
0.11014, -0.16954 
-0.00865, 0.46763 
-0.12092, 1.06919 
-0.22003, 1.59954 
-0.29937, 2.02307 
-0.35231, 2.30419 
-0.37590, 2.42689 
-0.38251, 2.45748 
-0.38760, 2.47980 
-0.39404, 2.51098 
-0.40141, 2.55050 
-0.40927, 2.59787 
-0.41719, 2.65256 
-0.42472, 2.71406 
-0.43144, 2.78187 
-0.43691, 2.85547 
-0.44069, 2.93435 
-0.44234, 3.01800 
-0.43976, 3.12189 
-0.42528, 3.29122 
-0.39531, 3.46833 
-0.35146, 3.63396 
-0.29632, 3.78698 
-0.23250, 3.92625 
-0.16260, 4.05064 
-0.08920, 4.15903 
-0.01492, 4.25028 
0.05766, 4.32327 
0.12593, 4.37687 
0.18730, 4.40994 
0.24068, 4.42168 
0.29112, 4.41267 
0.34417, 4.38399 
0.39961, 4.33570 
0.45579, 4.26763 
0.51104, 4.17957 
0.56369, 4.07135 
0.61210, 3.94277 
0.65459, 3.79363 
0.68951, 3.62377 
0.71519, 3.43297 
0.72997, 3.22106 
0.73194, 2.99114 
0.71871, 2.75953 
0.69009, 2.54262 
0.64836, 2.34363 
0.59628, 2.16251 
0.53660, 1.99919 
0.47209, 1.85363 
0.40551, 1.72576 
0.33962, 1.61552 
0.27718, 1.52286 
0.22095, 1.44772 
0.17370, 1.39003 
0.13521, 1.34681 
0.09352, 1.30369 
0.03700, 1.24792 
-0.03388, 1.17964 
-0.11561, 1.10208 
-0.20472, 1.01849 
-0.29771, 0.93209 
-0.39111, 0.84614 
-0.48143, 0.76386 
-0.56518, 0.68851 
-0.63887, 0.62330 
-0.69902, 0.57150 
-0.74419, 0.53374 
-0.78145, 0.50018 
-0.81918, 0.46031 
-0.85841, 0.41356 
-0.89828, 0.36182 
-0.93793, 0.30704 
-0.97649, 0.25112 
-1.01309, 0.19600 
-1.04688, 0.14359 
-1.07698, 0.09582 
-1.10253, 0.05460 
-1.12267, 0.02186 
-1.13780, -0.00355 
-1.15322, -0.03506 
-1.17326, -0.08591 
-1.19657, -0.15691 
-1.22039, -0.24578 
-1.24198, -0.35024 
-1.25860, -0.46801 
-1.26749, -0.59680 
-1.26590, -0.73432 
-1.25111, -0.87831 
-1.22035, -1.02646 
-1.17088, -1.17651 
-1.10059, -1.32464 
-1.01050, -1.46128 
-0.90435, -1.57861 
-0.78518, -1.67610 
-0.65568, -1.75493 
-0.51855, -1.81630 
-0.37648, -1.86139 
-0.23217, -1.89139 
-0.08832, -1.90748 
0.05239, -1.91086 
0.18724, -1.90272 
0.31355, -1.88424 
0.42878, -1.85642 
0.53143, -1.81950 
0.62175, -1.77381 
0.70052, -1.72045 
0.76853, -1.66074 
0.82659, -1.59600 
0.87550, -1.52753 
0.91607, -1.45665 
0.94910, -1.38468 
0.97539, -1.31292 
0.99575, -1.24270 
1.01098, -1.17533 
1.02159, -1.11152 
1.02686, -1.04950 
1.02593, -0.98706 
1.01903, -0.92406 
1.00666, -0.86091 
0.98930, -0.79804 
0.96747, -0.73584 
0.94166, -0.67475 
0.91238, -0.61516 
0.88012, -0.55750 
0.84538, -0.50218 
0.80866, -0.44961 
0.76991, -0.40048 
0.72695, -0.35648 
0.67816, -0.31882 
0.62449, -0.28732 
0.56750, -0.26148 
0.50877, -0.24079 
0.44987, -0.22475 
0.39237, -0.21285 
0.33785, -0.20458 
0.28787, -0.19944 
0.24401, -0.19693 
0.20783, -0.19653 
0.17904, -0.19792 
0.14992, -0.20165 
0.11293, -0.20901 
0.06816, -0.22107 
0.01756, -0.23879 
-0.03688, -0.26314 
-0.09321, -0.29509 
-0.14946, -0.33562 
-0.20366, -0.38568 
-0.25385, -0.44625 
-0.29806, -0.51830 
-0.33432, -0.60279 
-0.36081, -0.70507 
-0.37441, -0.83462 
-0.36756, -0.96085 
-0.34240, -1.07461 
-0.30393, -1.17543 
-0.25715, -1.26287 
-0.20706, -1.33646 
-0.15868, -1.39574 
-0.11700, -1.44025 
-0.08703, -1.46955 
-0.07378, -1.48316 
-0.08225, -1.48064 
-0.11544, -1.46238 
-0.16743, -1.43226 
-0.22848, -1.39428 
-0.29434, -1.34906 
-0.36236, -1.29638 
-0.42987, -1.23602 
-0.49420, -1.16776 
-0.55270, -1.09139 
-0.60271, -1.00668 
-0.64157, -0.91341 
-0.66660, -0.81137 
-0.67517, -0.70033 
-0.66524, -0.58128 
-0.63782, -0.46022 
-0.59576, -0.34368 
-0.54059, -0.23376 
-0.47337, -0.13135 
-0.39517, -0.03740 
-0.30707, 0.04718 
-0.21014, 0.12147 
-0.10544, 0.18455 
0.00594, 0.23550 
0.12295, 0.27339 
0.24449, 0.29730 
0.36930, 0.30613 
0.49513, 0.29819 
0.61937, 0.27264 
0.74002, 0.22998 
0.85525, 0.17098 
0.96322, 0.09643 
1.06211, 0.00710 
1.15009, -0.09623 
1.22534, -0.21279 
1.28601, -0.34180 
1.33029, -0.48247 
1.35634, -0.63404 
1.36272, -0.79463 
1.34975, -0.95788 
1.31859, -1.11694 
1.26941, -1.26905 
1.20209, -1.41244 
1.11651, -1.54539 
1.01255, -1.66615 
0.89009, -1.77298 
0.74900, -1.86414 
0.58916, -1.93789 
0.41045, -1.99249 
0.21276, -2.02619 
-0.00155, -2.03685 
-0.21989, -2.02100 
-0.42896, -1.97688 
-0.62493, -1.90550 
-0.80641, -1.80849 
-0.97198, -1.68745 
-1.12027, -1.54401 
-1.24986, -1.37978 
-1.35936, -1.19638 
-1.44737, -0.99543 
-1.51249, -0.77854 
-1.55336, -0.54658 
-1.57007, -0.27066 
-1.56948, -0.22922 
-1.56805, -0.19214 
-1.56369, -0.12744 
-1.56101, -0.09838 
-1.55797, -0.07082 
-1.55070, -0.01829 
-1.54647, 0.00719 
-1.54185, 0.03220 
-1.53151, 0.08083 
-1.52581, 0.10449 
-1.51979, 0.12773 
-1.50682, 0.17300 
-1.49989, 0.19505 
-1.49269, 0.21674 
-1.47753, 0.25908 
-1.46959, 0.27975 
-1.46144, 0.30011 
-1.44454, 0.33996 
-1.43582, 0.35947 
-1.42694, 0.37873 
-1.40875, 0.41653 
-1.39947, 0.43510 
-1.39009, 0.45347 
-1.37106, 0.48965 
-1.36144, 0.50750 
-1.35178, 0.52520 
-1.33235, 0.56022 
-1.32262, 0.57757 
-1.31290, 0.59482 
-1.29354, 0.62912 
-1.28392, 0.64618 
-1.27436, 0.66321 
-1.25547, 0.69723 
-1.24595, 0.71435 
-1.23615, 0.73169 
-1.21492, 0.76752 
-1.20310, 0.78630 
-1.19020, 0.80587 
-1.16038, 0.84809 
-1.14332, 0.87084 
-1.12491, 0.89463 
-1.08430, 0.94505 
-1.06224, 0.97157 
-1.03912, 0.99889 
-0.98992, 1.05566 
-0.96400, 1.08500 
-0.93728, 1.11489 
-0.88176, 1.17612 
-0.85309, 1.20733 
-0.82391, 1.23886 
-0.76431, 1.30263 
-0.73402, 1.33476 
-0.70351, 1.36698 
-0.64207, 1.43141 
-0.61129, 1.46351 
-0.58057, 1.49546 
-0.51956, 1.55866 
-0.48941, 1.58978 
-0.45960, 1.62052 
-0.40126, 1.68057 
-0.37287, 1.70977 
-0.34510, 1.73834 
-0.29169, 1.79336 
-0.26619, 1.81969 
-0.24158, 1.84515 
-0.19534, 1.89324 
-0.17385, 1.91574 
-0.15354, 1.93714 
-0.11673, 1.97638 
-0.10039, 1.99403 
-0.08553, 2.01019 
-0.06049, 2.03762 
-0.04991, 2.04926 
-0.04000, 2.06018 
-0.02029, 2.08179 
-0.01002, 2.09299 
0.00053, 2.10449 
0.02243, 2.12839 
0.03375, 2.14079 
0.04529, 2.15349 
0.06898, 2.17980 
0.08111, 2.19341 
0.09340, 2.20733 
0.11842, 2.23607 
0.13112, 2.25091 
0.14393, 2.26606 
0.16980, 2.29728 
0.18283, 2.31335 
0.19591, 2.32975 
0.22216, 2.36347 
0.23529, 2.38081 
0.24841, 2.39846 
0.27455, 2.43472 
0.28754, 2.45333 
0.30046, 2.47226 
0.32603, 2.51109 
0.33865, 2.53099 
0.35113, 2.55122 
0.37565, 2.59264 
0.38765, 2.61385 
0.39946, 2.63538 
0.42245, 2.67944 
0.43360, 2.70197 
0.44450, 2.72483 
0.46549, 2.77155 
0.47553, 2.79541 
0.48522, 2.81958 
0.50345, 2.86886 
0.51192, 2.89391 
0.51992, 2.91916 
0.53440, 2.97009 
0.54085, 2.99569 
0.54677, 3.02134 
0.55705, 3.07264 
0.56140, 3.09824 
0.56523, 3.12376 
0.57133, 3.17443 
0.57360, 3.19952 
0.57535, 3.22440 
0.57731, 3.27344 
0.57752, 3.29752 
0.57721, 3.32127 
0.57507, 3.36766 
0.57323, 3.39024 
0.57088, 3.41236 
0.56466, 3.45511 
0.56079, 3.47567 
0.55642, 3.49566 
0.54617, 3.53376 
0.54029, 3.55182 
0.53391, 3.56917 
0.51965, 3.60162 
0.51178, 3.61666 
0.50341, 3.63087 
0.48518, 3.65668 
0.47533, 3.66821 
0.46499, 3.67878 
0.44283, 3.69693 
0.43102, 3.70444 
0.41873, 3.71087 
0.39267, 3.72037 
0.37890, 3.72340 
0.36461, 3.72527 
0.33448, 3.72555 
0.31878, 3.72399 
0.30288, 3.72135 
0.27111, 3.71295 
0.25541, 3.70726 
0.23986, 3.70063 
0.20922, 3.68463 
0.19413, 3.67533 
0.17922, 3.66521 
0.14990, 3.64262 
0.13551, 3.63022 
0.12131, 3.61711 
0.09349, 3.58892 
0.07989, 3.57390 
0.06649, 3.55830 
0.04035, 3.52550 
0.02761, 3.50837 
0.01511, 3.49078 
-0.00919, 3.45437 
-0.02097, 3.43562 
-0.03249, 3.41654 
-0.05477, 3.37752 
-0.06550, 3.35765 
-0.07597, 3.33757 
-0.09604, 3.29694 
-0.10565, 3.27644 
-0.11496, 3.25587 
-0.13267, 3.21461 
-0.14106, 3.19399 
-0.14913, 3.17342 
-0.16430, 3.13254 
-0.17139, 3.11230 
-0.17814, 3.09222 
-0.19060, 3.05267 
-0.19635, 3.03301 
-0.20184, 3.01314 
-0.21219, 2.97200 
-0.21705, 2.95063 
-0.22166, 2.92889 
-0.22997, 2.88480 
-0.23365, 2.86260 
-0.23702, 2.84034 
-0.24287, 2.79571 
-0.24536, 2.77339 
-0.24759, 2.75110 
-0.25127, 2.70667 
-0.25274, 2.68458 
-0.25398, 2.66260 
-0.25580, 2.61908 
-0.25640, 2.59759 
-0.25681, 2.57629 
-0.25709, 2.53440 
-0.25698, 2.51385 
-0.25671, 2.49359 
-0.25576, 2.45404 
-0.25509, 2.43480 
-0.25430, 2.41593 
-0.25242, 2.37944 
-0.25135, 2.36186 
-0.25020, 2.34475 
-0.24770, 2.31203 
-0.24638, 2.29647 
-0.24502, 2.28147 
-0.24223, 2.25323 
-0.24082, 2.24005 
-0.23940, 2.22752 
-0.23662, 2.20449 
-0.23527, 2.19404 
-0.23396, 2.18433 
-0.23144, 2.16696 
-0.22996, 2.15779 
-0.22797, 2.14633 
-0.22128, 2.11050 
-0.21607, 2.08337 
-0.20931, 2.04848 
-0.19028, 1.95083 
-0.17789, 1.88738 
-0.16369, 1.81476 
-0.13028, 1.64406 
-0.11127, 1.54700 
-0.09085, 1.44280 
-0.04621, 1.21506 
-0.02219, 1.09252 
0.00284, 0.96490 
0.05551, 0.69641 
0.08295, 0.55656 
0.11098, 0.41365 
0.16846, 0.12071 
0.19771, -0.02830 
0.22715, -0.17834 
0.28623, -0.47943 
0.31567, -0.62946 
0.34491, -0.77848 
0.40239, -1.07142 
0.43043, -1.21432 
0.45787, -1.35417 
0.51053, -1.62266 
0.53556, -1.75029 
0.55959, -1.87282 
0.60423, -2.10056 
0.62465, -2.20476 
0.64366, -2.30183 
0.67707, -2.47253 
0.69127, -2.54514 
0.70366, -2.60859 
0.72269, -2.70624 
0.72945, -2.74115 
0.73466, -2.76830 
0.74138, -2.80429 
0.74340, -2.81587 
0.74491, -2.82522 
0.74751, -2.84307 
0.74888, -2.85308 
0.75029, -2.86387 
0.75319, -2.88762 
0.75467, -2.90053 
0.75614, -2.91408 
0.75903, -2.94300 
0.76043, -2.95830 
0.76178, -2.97412 
0.76429, -3.00719 
0.76543, -3.02438 
0.76647, -3.04197 
0.76823, -3.07819 
0.76892, -3.09677 
0.76947, -3.11562 
0.77010, -3.15400 
0.77016, -3.17346 
0.77003, -3.19307 
0.76917, -3.23260 
0.76841, -3.25245 
0.76742, -3.27232 
0.76469, -3.31200 
0.76293, -3.33173 
0.76089, -3.35136 
0.75593, -3.39018 
0.75298, -3.40930 
0.74971, -3.42818 
0.74214, -3.46514 
0.73782, -3.48314 
0.73313, -3.50078 
0.72253, -3.53496 
0.71633, -3.55198 
0.70917, -3.56962 
0.69087, -3.60860 
0.67973, -3.62984 
0.66759, -3.65147 
0.64139, -3.69349 
0.62762, -3.71327 
0.61345, -3.73222 
0.58402, -3.76769 
0.56881, -3.78425 
0.55330, -3.80005 
0.52149, -3.82945 
0.50524, -3.84307 
0.48879, -3.85601 
0.45539, -3.87990 
0.43849, -3.89088 
0.42150, -3.90124 
0.38732, -3.92019 
0.37018, -3.92881 
0.35304, -3.93689 
0.31887, -3.95147 
0.30189, -3.95802 
0.28501, -3.96409 
0.25165, -3.97489 
0.23522, -3.97965 
0.21900, -3.98401 
0.18725, -3.99158 
0.17178, -3.99484 
0.15661, -3.99777 
0.12727, -4.00271 
0.11316, -4.00475 
0.09944, -4.00653 
0.07331, -4.00940 
0.06095, -4.01051 
0.04909, -4.01144 
0.02695, -4.01280 
0.01661, -4.01328 
0.00666, -4.01364 
-0.01241, -4.01408 
-0.02171, -4.01419 
-0.03098, -4.01422 
-0.04982, -4.01408 
-0.05948, -4.01390 
-0.06931, -4.01364 
-0.08945, -4.01287 
-0.09976, -4.01234 
-0.11023, -4.01171 
-0.13163, -4.01012 
-0.14257, -4.00916 
-0.15365, -4.00806 
-0.17627, -4.00549 
-0.18780, -4.00399 
-0.19947, -4.00234 
-0.22324, -3.99859 
-0.23534, -3.99647 
-0.24757, -3.99418 
-0.27245, -3.98907 
-0.28508, -3.98624 
-0.29785, -3.98322 
-0.32377, -3.97657 
-0.33692, -3.97294 
-0.35019, -3.96909 
-0.37710, -3.96072 
-0.39074, -3.95620 
-0.40449, -3.95143 
-0.43234, -3.94117 
-0.44643, -3.93566 
-0.46064, -3.92989 
-0.48937, -3.91754 
-0.50389, -3.91096 
-0.51852, -3.90409 
-0.54807, -3.88948 
-0.56293, -3.88175 
-0.57777, -3.87374 
-0.60714, -3.85692 
-0.62155, -3.84814 
-0.63571, -3.83913 
-0.66303, -3.82048 
-0.67614, -3.81086 
-0.68888, -3.80105 
-0.71328, -3.78089 
-0.72494, -3.77055 
-0.73624, -3.76004 
-0.75780, -3.73854 
-0.76805, -3.72756 
-0.77797, -3.71642 
-0.79678, -3.69373 
-0.80568, -3.68218 
-0.81425, -3.67051 
-0.83041, -3.64679 
-0.83801, -3.63475 
-0.84528, -3.62261 
-0.85889, -3.59802 
-0.86522, -3.58558 
-0.87125, -3.57305 
-0.88239, -3.54774 
-0.88751, -3.53498 
-0.89233, -3.52214 
-0.90111, -3.49628 
-0.90506, -3.48327 
-0.90873, -3.47020 
-0.91524, -3.44394 
-0.91807, -3.43076 
-0.92064, -3.41755 
-0.92496, -3.39105 
-0.92672, -3.37778 
-0.92823, -3.36450 
-0.93046, -3.33792 
-0.93119, -3.32461 
-0.93164, -3.31126 
-0.93167, -3.28438 
-0.93123, -3.27083 
-0.93046, -3.25718 
-0.92790, -3.22958 
-0.92609, -3.21563 
-0.92393, -3.20162 
-0.91852, -3.17345 
-0.91527, -3.15933 
-0.91165, -3.14522 
-0.90330, -3.11709 
-0.89857, -3.10310 
-0.89347, -3.08920 
-0.88211, -3.06170 
-0.87586, -3.04815 
-0.86922, -3.03476 
-0.85478, -3.00851 
-0.84698, -2.99570 
-0.83877, -2.98311 
-0.82116, -2.95872 
-0.81176, -2.94694 
-0.80195, -2.93548 
-0.78110, -2.91354 
-0.77006, -2.90311 
-0.75860, -2.89306 
-0.73443, -2.87419 
-0.72171, -2.86541 
-0.70857, -2.85708 
-0.68101, -2.84188 
-0.66657, -2.83505 
-0.65171, -2.82875 
-0.62067, -2.81783 
-0.60448, -2.81325 
-0.58786, -2.80927 
-0.55328, -2.80324 
-0.53544, -2.80120 
-0.51737, -2.79985 
-0.48101, -2.79923 
-0.46294, -2.79996 
-0.44509, -2.80136 
-0.41049, -2.80615 
-0.39384, -2.80950 
-0.37764, -2.81344 
-0.34656, -2.82304 
-0.33167, -2.82864 
-0.31721, -2.83474 
-0.28959, -2.84837 
-0.27642, -2.85584 
-0.26368, -2.86373 
-0.23945, -2.88062 
-0.22797, -2.88957 
